,Entity,Year_internet,Code,internet_usage,co2_tonnes_per_person,income_per_person,energy_per_person
1485,Grenada,1991,GRD,0.0,1.14,8920,
1486,Grenada,1992,GRD,0.0,1.21,8780,
1487,Grenada,1993,GRD,0.0,1.23,8520,
1488,Grenada,1994,GRD,0.0,1.44,8570,
1489,Grenada,1995,GRD,0.0,1.5,8670,
1490,Grenada,1996,GRD,0.298032982,1.52,8990,
1491,Grenada,1997,GRD,0.990883868,1.66,9380,
1492,Grenada,1998,GRD,1.484854484,1.73,10.4k,
1493,Grenada,1999,GRD,2.473166147,1.9,11.1k,
1494,Grenada,2000,GRD,4.063907991,1.85,11.6k,
1495,Grenada,2001,GRD,5.128103982,1.88,11.3k,
1496,Grenada,2002,GRD,14.75884055,1.98,11.7k,
1497,Grenada,2003,GRD,18.64518218,2.08,12.7k,
1498,Grenada,2004,GRD,19.57062058,1.97,12.6k,709
1499,Grenada,2005,GRD,20.48780488,2.07,14.2k,755
1500,Grenada,2006,GRD,21.39599117,2.2,13.6k,772
1501,Grenada,2007,GRD,22.29,2.27,14.4k,770
1502,Grenada,2008,GRD,23.18,2.4,14.5k,
1503,Grenada,2009,GRD,24.05,2.39,13.5k,
1504,Grenada,2010,GRD,27.0,2.45,13.4k,
1505,Grenada,2011,GRD,30.0,2.37,13.4k,
1506,Grenada,2012,GRD,32.0,2.53,13.2k,
1507,Grenada,2013,GRD,35.0,2.81,13.4k,
1508,Grenada,2014,GRD,51.6,2.16,14.3k,
1509,Grenada,2015,GRD,53.81,2.38,15.1k,
1510,Guatemala,1990,GTM,0.0,0.537,5560,487
1511,Guatemala,1991,GTM,0.0,0.523,5610,488
1512,Guatemala,1992,GTM,0.0,0.61,5730,501
1513,Guatemala,1993,GTM,0.0,0.562,5810,487
1514,Guatemala,1994,GTM,0.0,0.664,5890,501
1515,Guatemala,1995,GTM,0.002998005,0.681,6030,517
1516,Guatemala,1996,GTM,0.019534871,0.618,6060,519
1517,Guatemala,1997,GTM,0.095476021,0.69,6180,530
1518,Guatemala,1998,GTM,0.466590444,0.777,6340,563
1519,Guatemala,1999,GTM,0.592652945,0.774,6430,604
1520,Guatemala,2000,GTM,0.712332905,0.839,6500,607
1521,Guatemala,2001,GTM,1.738201782,0.859,6490,606
1522,Guatemala,2002,GTM,3.39174627,0.879,6590,597
1523,Guatemala,2003,GTM,4.548854908,0.836,6610,607
1524,Guatemala,2004,GTM,5.1,0.874,6680,612
1525,Guatemala,2005,GTM,5.7,0.925,6750,602
1526,Guatemala,2006,GTM,6.5,0.91,6970,600
1527,Guatemala,2007,GTM,7.3,0.887,7270,632
1528,Guatemala,2008,GTM,8.3,0.778,7370,594
1529,Guatemala,2009,GTM,9.3,0.8,7260,669
1530,Guatemala,2010,GTM,10.5,0.759,7340,715
1531,Guatemala,2011,GTM,12.3,0.752,7500,751
1532,Guatemala,2012,GTM,16.0,0.758,7590,749
1533,Guatemala,2013,GTM,19.7,0.807,7730,801
1534,Guatemala,2014,GTM,23.4,0.852,7940,864
1535,Guatemala,2015,GTM,28.80594156,0.95,8130,
1536,Guinea-Bissau,1990,GNB,0.0,0.177,2000,76.5
1537,Guinea-Bissau,1991,GNB,0.0,0.176,2050,
1538,Guinea-Bissau,1992,GNB,0.0,0.176,2030,
1539,Guinea-Bissau,1993,GNB,0.0,0.176,2020,
1540,Guinea-Bissau,1994,GNB,0.0,0.172,2040,
1541,Guinea-Bissau,1995,GNB,0.0,0.168,2090,
1542,Guinea-Bissau,1997,GNB,0.016389063,0.178,2390,
1543,Guinea-Bissau,1998,GNB,0.024060421,0.149,1680,
1544,Guinea-Bissau,1999,GNB,0.117702448,0.165,1670,
1545,Guinea-Bissau,2000,GNB,0.230103171,0.122,1720,
1546,Guinea-Bissau,2001,GNB,0.299569145,0.123,1720,
1547,Guinea-Bissau,2002,GNB,1.022993234,0.123,1670,
1548,Guinea-Bissau,2003,GNB,1.354197478,0.151,1640,
1549,Guinea-Bissau,2004,GNB,1.808142203,0.154,1650,65.5
1550,Guinea-Bissau,2005,GNB,1.901365316,0.158,1680,64.7
1551,Guinea-Bissau,2006,GNB,2.057196705,0.157,1680,65.3
1552,Guinea-Bissau,2007,GNB,2.206302237,0.164,1690,67.3
1553,Guinea-Bissau,2008,GNB,2.354888711,0.157,1700,
1554,Guinea-Bissau,2009,GNB,2.303280592,0.158,1710,
1555,Guinea-Bissau,2010,GNB,2.45,0.157,1750,
1556,Guinea-Bissau,2011,GNB,2.672,0.157,1840,
1557,Guinea-Bissau,2012,GNB,2.893990621,0.158,1760,
1558,Guinea-Bissau,2013,GNB,3.1,0.156,1770,
1559,Guinea-Bissau,2014,GNB,3.32,0.16,1740,
1560,Guinea-Bissau,2015,GNB,3.540706917,0.16,1800,
1561,Guyana,1990,GUY,0.0,1.53,4840,514
1562,Guyana,1991,GUY,0.0,1.51,5130,
1563,Guyana,1992,GUY,0.0,1.4,5500,
1564,Guyana,1993,GUY,0.0,1.39,5900,
1565,Guyana,1994,GUY,0.0,1.83,6370,
1566,Guyana,1995,GUY,0.0,1.92,6660,
1567,Guyana,1996,GUY,0.065854115,2.0,7200,
1568,Guyana,1997,GUY,0.131828033,2.1,7670,
1569,Guyana,1998,GUY,0.26408811,2.2,7590,
1570,Guyana,1999,GUY,3.966354735,2.24,7850,
1571,Guyana,2000,GUY,6.611491566,2.16,7780,
1572,Guyana,2001,GUY,13.2069865,2.14,7970,
1573,Guyana,2007,GUY,13.8,2.09,8970,670
1574,Guyana,2008,GUY,18.2,2.09,9110,
1575,Guyana,2009,GUY,23.9,2.09,9450,
1576,Guyana,2010,GUY,29.9,2.29,9790,
1577,Guyana,2011,GUY,30.0,2.37,10.3k,
1578,Guyana,2012,GUY,30.5,2.64,10.8k,
1579,Guyana,2013,GUY,31.0,2.55,11.1k,
1580,Guyana,2014,GUY,32.0,2.63,11.2k,
1581,Guyana,2015,GUY,34.0,2.61,11.3k,
1582,Haiti,1990,HTI,0.0,0.141,3540,222
1583,Haiti,1991,HTI,0.0,0.136,3540,217
1584,Haiti,1992,HTI,0.0,0.121,3290,221
1585,Haiti,1993,HTI,0.0,0.092,3050,210
1586,Haiti,1994,HTI,0.0,0.0241,2630,189
1587,Haiti,1995,HTI,0.0,0.113,2840,219
1588,Haiti,1996,HTI,0.007484253,0.129,2910,246
1589,Haiti,1998,HTI,0.023999477,0.151,2940,251
1590,Haiti,1999,HTI,0.070658478,0.158,2970,250
1591,Haiti,2000,HTI,0.231270715,0.159,2940,238
1592,Haiti,2001,HTI,0.340832326,0.181,2880,239
1593,Haiti,2002,HTI,0.893432988,0.206,2870,264
1594,Haiti,2003,HTI,1.647358346,0.192,2920,249
1595,Haiti,2004,HTI,5.401261908,0.217,2830,253
1596,Haiti,2005,HTI,6.376201635,0.223,2870,370
1597,Haiti,2006,HTI,6.796000481,0.223,2880,375
1598,Haiti,2007,HTI,7.2,0.249,2960,387
1599,Haiti,2008,HTI,7.6,0.245,3000,386
1600,Haiti,2009,HTI,8.1,0.228,3120,385
1601,Haiti,2010,HTI,8.37,0.211,2900,382
1602,Haiti,2011,HTI,9.0,0.207,3000,389
1603,Haiti,2012,HTI,9.8,0.214,2970,397
1604,Haiti,2013,HTI,10.6,0.221,3060,394
1605,Haiti,2014,HTI,11.4,0.264,3070,394
1606,Haiti,2015,HTI,12.1977,0.272,3100,
1607,Honduras,1990,HND,0.0,0.514,3990,480
1608,Honduras,1991,HND,0.0,0.52,3750,471
1609,Honduras,1992,HND,0.0,0.578,3870,477
1610,Honduras,1993,HND,0.0,0.519,4000,474
1611,Honduras,1994,HND,0.0,0.594,3900,479
1612,Honduras,1995,HND,0.036775252,0.671,4030,495
1613,Honduras,1996,HND,0.043711246,0.663,3990,483
1614,Honduras,1997,HND,0.170996468,0.676,4050,512
1615,Honduras,1998,HND,0.301247214,0.737,4080,535
1616,Honduras,1999,HND,0.573575476,0.73,3940,457
1617,Honduras,2000,HND,1.203855999,0.751,4110,455
1618,Honduras,2001,HND,1.415281931,0.831,4110,478
1619,Honduras,2002,HND,2.597402597,0.865,4160,484
1620,Honduras,2003,HND,4.8,0.938,4240,513
1621,Honduras,2004,HND,5.6,0.995,4390,540
1622,Honduras,2005,HND,6.5,0.996,4550,551
1623,Honduras,2006,HND,7.8,0.978,4730,523
1624,Honduras,2007,HND,9.4,1.1,4910,601
1625,Honduras,2008,HND,9.6,1.06,5010,583
1626,Honduras,2009,HND,9.8,0.943,4790,547
1627,Honduras,2010,HND,11.09,0.954,4870,549
1628,Honduras,2011,HND,15.9,1.02,4960,597
1629,Honduras,2012,HND,18.12,1.04,5070,593
1630,Honduras,2013,HND,17.8,1.05,5110,591
1631,Honduras,2014,HND,19.08,1.04,5180,598
1632,Honduras,2015,HND,27.1,1.08,5280,
1633,Hungary,1990,HUN,0.0,7.08,18.1k,2770
1634,Hungary,1991,HUN,0.00338263,6.74,16.4k,2640
1635,Hungary,1992,HUN,0.048353421,6.03,15.9k,2420
1636,Hungary,1993,HUN,0.193414395,6.14,15.9k,2480
1637,Hungary,1994,HUN,0.483580975,5.98,16.4k,2410
1638,Hungary,1995,HUN,0.677486054,5.96,16.6k,2500
1639,Hungary,1996,HUN,0.969239536,6.12,16.7k,2570
1640,Hungary,1997,HUN,1.942449872,6.0,17.2k,2530
1641,Hungary,1998,HUN,3.894643278,5.97,17.9k,2500
1642,Hungary,1999,HUN,5.857840749,6.04,18.5k,2490
1643,Hungary,2000,HUN,6.999676351,5.73,19.4k,2450
1644,Hungary,2001,HUN,14.5285543,5.91,20.3k,2510
1645,Hungary,2002,HUN,16.67,5.83,21.3k,2520
1646,Hungary,2003,HUN,21.63,6.11,22.2k,2580
1647,Hungary,2004,HUN,27.74,5.98,23.4k,2580
1648,Hungary,2005,HUN,38.97,6.0,24.4k,2730
1649,Hungary,2006,HUN,47.06,5.96,25.4k,2710
1650,Hungary,2007,HUN,53.3,5.85,25.5k,2660
1651,Hungary,2008,HUN,61.0,5.75,25.8k,2640
1652,Hungary,2009,HUN,62.0,5.21,24.2k,2480
1653,Hungary,2010,HUN,65.0,5.26,24.5k,2570
1654,Hungary,2011,HUN,68.01998789,5.09,25k,2500
1655,Hungary,2012,HUN,70.57999815,4.75,24.8k,2370
1656,Hungary,2013,HUN,72.6439,4.46,25.3k,2270
1657,Hungary,2014,HUN,75.65319745,4.48,26.5k,2310
1658,Hungary,2015,HUN,72.83473703,4.78,27.5k,2430
1659,Iceland,1990,ISL,0.0,8.78,34.2k,8910
1660,Iceland,1991,ISL,0.505129002,8.23,33.7k,8050
1661,Iceland,1992,ISL,1.53916008,8.71,32.2k,7760
1662,Iceland,1993,ISL,2.667825265,9.23,32.3k,8250
1663,Iceland,1994,ISL,6.794811784,8.92,33.1k,8290
1664,Iceland,1995,ISL,11.2158757,9.22,33.7k,8260
1665,Iceland,1996,ISL,14.80647932,9.34,35k,8850
1666,Iceland,1997,ISL,27.47886875,9.6,36.7k,8580
1667,Iceland,1998,ISL,36.2642065,9.58,39k,9040
1668,Iceland,1999,ISL,41.29456671,10.2,40.1k,10k
1669,Iceland,2000,ISL,44.47053382,10.5,41.5k,11.1k
1670,Iceland,2001,ISL,49.39299537,10.1,42.6k,10.6k
1671,Iceland,2002,ISL,79.12,10.5,42.5k,10.8k
1672,Iceland,2003,ISL,83.14,10.4,43.1k,10.7k
1673,Iceland,2004,ISL,83.88,10.7,46.1k,10.5k
1674,Iceland,2005,ISL,87.0,10.1,48.1k,10.5k
1675,Iceland,2006,ISL,89.51,10.5,50k,12.7k
1676,Iceland,2007,ISL,90.6,11.5,52.8k,14.7k
1677,Iceland,2008,ISL,91.0,12.2,53k,16.4k
1678,Iceland,2009,ISL,93.0,11.8,48.8k,16.9k
1679,Iceland,2010,ISL,93.39,11.3,47.5k,17k
1680,Iceland,2011,ISL,94.8196868,10.8,48.2k,18.2k
1681,Iceland,2012,ISL,96.20979955,10.7,48.4k,17.6k
1682,Iceland,2013,ISL,96.5468,10.7,50.2k,18.2k
1683,Iceland,2014,ISL,98.16,10.5,50.5k,17.9k
1684,Iceland,2015,ISL,98.2,10.7,52.1k,17.5k
1685,India,1990,IND,0.0,0.707,1810,350
1686,India,1991,IND,0.0,0.737,1800,357
1687,India,1992,IND,0.000111308,0.769,1860,363
1688,India,1993,IND,0.000218176,0.78,1910,365
1689,India,1994,IND,0.001069562,0.809,1990,371
1690,India,1995,IND,0.026228879,0.843,2110,385
1691,India,1996,IND,0.046333977,0.895,2220,389
1692,India,1997,IND,0.070767849,0.915,2270,397
1693,India,1998,IND,0.139027329,0.916,2360,399
1694,India,1999,IND,0.273224277,0.96,2530,415
1695,India,2000,IND,0.52753245,0.975,2580,417
1696,India,2001,IND,0.660146377,0.964,2660,416
1697,India,2002,IND,1.537875582,0.959,2710,421
1698,India,2003,IND,1.686489971,0.983,2880,424
1699,India,2004,IND,1.976136492,1.01,3060,440
1700,India,2005,IND,2.388075,1.06,3250,450
1701,India,2006,IND,2.805499865,1.11,3450,466
1702,India,2007,IND,3.95,1.18,3660,485
1703,India,2008,IND,4.38,1.29,3720,502
1704,India,2009,IND,5.12,1.41,3960,545
1705,India,2010,IND,7.5,1.38,4240,562
1706,India,2011,IND,10.07,1.45,4400,578
1707,India,2012,IND,12.58006091,1.56,4580,599
1708,India,2013,IND,15.1,1.56,4820,606
1709,India,2014,IND,21.0,1.7,5120,637
1710,India,2015,IND,17.0,1.76,5460,
1711,Indonesia,1990,IDN,0.0,0.829,4530,544
1712,Indonesia,1991,IDN,0.0,0.979,4760,561
1713,Indonesia,1992,IDN,0.0,1.09,4990,575
1714,Indonesia,1993,IDN,0.0,1.15,5220,621
1715,Indonesia,1994,IDN,0.001059744,1.15,5530,612
1716,Indonesia,1995,IDN,0.026109477,1.15,5890,664
1717,Indonesia,1996,IDN,0.056623989,1.28,6260,678
1718,Indonesia,1997,IDN,0.194910264,1.39,6460,691
1719,Indonesia,1998,IDN,0.255306646,1.05,5530,666
1720,Indonesia,1999,IDN,0.444415936,1.17,5500,688
1721,Indonesia,2000,IDN,0.925563864,1.26,5690,736
1722,Indonesia,2001,IDN,2.018613859,1.39,5820,743
1723,Indonesia,2002,IDN,2.134135733,1.42,6000,760
1724,Indonesia,2003,IDN,2.38701978,1.44,6200,752
1725,Indonesia,2004,IDN,2.600285876,1.52,6420,791
1726,Indonesia,2005,IDN,3.602024763,1.52,6700,794
1727,Indonesia,2006,IDN,4.764813134,1.51,6970,802
1728,Indonesia,2007,IDN,5.786274729,1.62,7320,788
1729,Indonesia,2008,IDN,7.917479385,1.77,7660,793
1730,Indonesia,2009,IDN,6.92,1.88,7910,846
1731,Indonesia,2010,IDN,10.92,1.77,8290,877
1732,Indonesia,2011,IDN,12.28,2.07,8680,834
1733,Indonesia,2012,IDN,14.52,2.12,9080,853
1734,Indonesia,2013,IDN,14.94,1.63,9460,864
1735,Indonesia,2014,IDN,17.14,1.44,9800,884
1736,Indonesia,2015,IDN,22.0627426,1.96,10.2k,
1737,Iran,1990,IRN,0.0,3.72,8630,1230
1738,Iran,1991,IRN,0.0,3.92,9480,1330
1739,Iran,1992,IRN,0.0,3.86,9570,1380
1740,Iran,1993,IRN,0.0,3.95,9510,1460
1741,Iran,1994,IRN,0.000408332,4.35,9240,1600
1742,Iran,1995,IRN,0.004179752,4.42,9320,1650
1743,Iran,1996,IRN,0.01582608,4.4,9670,1570
1744,Iran,1997,IRN,0.046756094,4.23,9590,1730
1745,Iran,1998,IRN,0.099815221,4.79,9670,1740
1746,Iran,1999,IRN,0.378569095,5.86,9640,1950
1747,Iran,2000,IRN,0.93419002,5.63,10.1k,1870
1748,Iran,2001,IRN,1.484221332,5.95,10k,2010
1749,Iran,2002,IRN,4.626175115,5.92,10.6k,2050
1750,Iran,2003,IRN,6.933721953,6.08,11.4k,2090
1751,Iran,2004,IRN,7.49,6.42,11.8k,2260
1752,Iran,2005,IRN,8.1,6.65,12k,2480
1753,Iran,2006,IRN,8.76,7.15,12.5k,2560
1754,Iran,2007,IRN,9.47,7.2,13.3k,2680
1755,Iran,2008,IRN,12.02,7.42,13.2k,2840
1756,Iran,2009,IRN,13.8,7.51,13.2k,2800
1757,Iran,2010,IRN,15.9,7.65,13.8k,2770
1758,Iran,2011,IRN,19.0,7.76,14k,2790
1759,Iran,2012,IRN,22.73,7.96,12.8k,2870
1760,Iran,2013,IRN,29.95,7.97,12.6k,2890
1761,Iran,2014,IRN,39.35,8.29,13k,3060
1762,Iran,2015,IRN,45.33497615,8.17,12.7k,
1763,Iraq,1990,IRQ,0.0,2.82,4550,1150
1764,Iraq,1991,IRQ,0.0,2.53,1770,892
1765,Iraq,1992,IRQ,0.0,3.2,2380,1290
1766,Iraq,1993,IRQ,0.0,3.33,2480,1630
1767,Iraq,1994,IRQ,0.0,3.64,2450,1790
1768,Iraq,1995,IRQ,0.0,3.68,2320,1670
1769,Iraq,2001,IRQ,0.1,3.5,4820,1200
1770,Iraq,2002,IRQ,0.5,3.47,5380,1110
1771,Iraq,2003,IRQ,0.6,3.54,4400,989
1772,Iraq,2004,IRQ,0.9,4.32,7050,992
1773,Iraq,2005,IRQ,0.9,4.2,7490,982
1774,Iraq,2006,IRQ,0.952344244,3.58,8080,909
1775,Iraq,2007,IRQ,0.93,2.2,8070,909
1776,Iraq,2008,IRQ,1.0,3.25,8190,968
1777,Iraq,2009,IRQ,1.06,3.57,8290,1140
1778,Iraq,2010,IRQ,2.5,3.73,8600,1260
1779,Iraq,2011,IRQ,5.0,4.41,8950,1340
1780,Iraq,2012,IRQ,7.1,4.8,9830,1440
1781,Iraq,2013,IRQ,9.2,4.94,10.2k,1490
1782,Iraq,2014,IRQ,13.21,4.8,9820,1440
1783,Iraq,2015,IRQ,58.0,4.66,9950,
1784,Ireland,1990,IRL,0.0,9.38,26.4k,2820
1785,Ireland,1991,IRL,0.056796044,9.57,26.8k,2830
1786,Ireland,1992,IRL,0.169686377,9.48,27.5k,2780
1787,Ireland,1993,IRL,0.281141005,9.5,28.1k,2810
1788,Ireland,1994,IRL,0.558377222,9.76,29.6k,2940
1789,Ireland,1995,IRL,1.108386328,9.98,32.3k,2950
1790,Ireland,1996,IRL,2.199301832,10.3,34.4k,3120
1791,Ireland,1997,IRL,4.08825507,10.6,37.8k,3260
1792,Ireland,1998,IRL,8.096010043,11.0,40.7k,3420
1793,Ireland,1999,IRL,10.93380859,11.4,44.5k,3540
1794,Ireland,2000,IRL,17.85046724,12.0,48k,3630
1795,Ireland,2001,IRL,23.13881219,12.4,49.7k,3710
1796,Ireland,2002,IRL,25.85,11.8,51.8k,3660
1797,Ireland,2003,IRL,34.31,11.5,52.5k,3520
1798,Ireland,2004,IRL,36.99,11.4,55k,3560
1799,Ireland,2005,IRL,41.61,11.6,56.9k,3500
1800,Ireland,2006,IRL,54.82,11.3,58.2k,3420
1801,Ireland,2007,IRL,61.15832455,11.0,59.5k,3420
1802,Ireland,2008,IRL,65.34,10.7,55.7k,3290
1803,Ireland,2009,IRL,67.38,9.38,52.3k,3150
1804,Ireland,2010,IRL,69.85,9.16,53k,3150
1805,Ireland,2011,IRL,74.88997297,8.28,53.3k,2870
1806,Ireland,2012,IRL,76.91999254,8.29,53k,2850
1807,Ireland,2013,IRL,78.2477,8.06,53.4k,2810
1808,Ireland,2014,IRL,83.49172234,7.93,57.7k,2740
1809,Ireland,2015,IRL,83.49479167,8.27,71.5k,2820
1810,Israel,1990,ISR,0.110773866,8.06,23.6k,2460
1811,Israel,1991,ISR,0.2146241,7.88,24k,2320
1812,Israel,1992,ISR,0.310579197,8.86,24.9k,2580
1813,Israel,1993,ISR,0.398833333,8.98,25.3k,2630
1814,Israel,1994,ISR,0.57696646,9.31,26.5k,2740
1815,Israel,1995,ISR,0.93042297,9.47,26.2k,2800
1816,Israel,1996,ISR,2.1683676,9.58,27.1k,2800
1817,Israel,1997,ISR,4.399405482,9.86,27.5k,2880
1818,Israel,1998,ISR,10.30706995,9.84,28k,2890
1819,Israel,1999,ISR,13.43612191,9.41,28.2k,2740
1820,Israel,2000,ISR,20.87379,10.0,29.9k,2900
1821,Israel,2001,ISR,17.37862386,10.4,29.3k,2970
1822,Israel,2002,ISR,17.76459906,9.62,28.6k,2860
1823,Israel,2003,ISR,19.59339366,9.95,28.5k,2950
1824,Israel,2004,ISR,22.77048553,9.18,29.3k,2820
1825,Israel,2005,ISR,25.19404242,8.66,30k,2660
1826,Israel,2006,ISR,27.88107446,9.31,31.2k,2880
1827,Israel,2007,ISR,48.12806219,9.18,32.5k,2900
1828,Israel,2008,ISR,59.39,9.69,33k,3130
1829,Israel,2009,ISR,63.12,8.89,32.6k,2870
1830,Israel,2010,ISR,67.5,9.3,33.9k,3040
1831,Israel,2011,ISR,68.87387799,9.17,35.1k,2980
1832,Israel,2012,ISR,70.8,9.83,35.4k,3070
1833,Israel,2013,ISR,70.25031195,8.41,36.4k,2870
1834,Israel,2014,ISR,75.01775316,7.88,37.2k,2760
1835,Israel,2015,ISR,77.35208966,8.15,37.3k,2780
1836,Italy,1990,ITA,0.017544562,7.71,36.6k,2580
1837,Italy,1991,ITA,0.035063256,7.7,37.1k,2650
1838,Italy,1992,ITA,0.070053433,7.66,37.4k,2630
1839,Italy,1993,ITA,0.122462053,7.53,37.1k,2610
1840,Italy,1994,ITA,0.192304619,7.43,37.9k,2580
1841,Italy,1995,ITA,0.524412787,7.9,38.9k,2800
1842,Italy,1996,ITA,1.023289903,7.79,39.4k,2800
1843,Italy,1997,ITA,2.276737834,7.89,40.1k,2830
1844,Italy,1998,ITA,4.558519565,8.11,40.8k,2910
1845,Italy,1999,ITA,14.37841019,8.2,41.5k,2960
1846,Italy,2000,ITA,23.11087424,8.3,43.1k,3010
1847,Italy,2001,ITA,27.22211698,8.38,43.9k,3020
1848,Italy,2002,ITA,28.04,8.36,43.9k,3040
1849,Italy,2003,ITA,29.04,8.53,43.8k,3170
1850,Italy,2004,ITA,33.24,8.54,44.1k,3170
1851,Italy,2005,ITA,35.0,8.49,44.3k,3210
1852,Italy,2006,ITA,37.99,8.36,44.9k,3180
1853,Italy,2007,ITA,40.79,8.16,45.4k,3150
1854,Italy,2008,ITA,44.53,7.94,44.6k,3090
1855,Italy,2009,ITA,48.83,7.06,42.1k,2870
1856,Italy,2010,ITA,53.68,7.19,42.7k,2930
1857,Italy,2011,ITA,54.3899983,6.95,42.9k,2830
1858,Italy,2012,ITA,55.82999799,6.56,41.5k,2710
1859,Italy,2013,ITA,58.4593,6.06,40.3k,2580
1860,Italy,2014,ITA,55.63846022,5.77,39.9k,2410
1861,Italy,2015,ITA,58.14173496,5.88,40.2k,2480
1862,Jamaica,1990,JAM,0.0,3.11,8590,1150
1863,Jamaica,1991,JAM,0.0,3.18,8940,1150
1864,Jamaica,1992,JAM,0.0,3.14,9030,1200
1865,Jamaica,1993,JAM,0.0,3.22,9790,1190
1866,Jamaica,1994,JAM,0.036817104,3.27,9830,1200
1867,Jamaica,1995,JAM,0.109487986,3.62,9960,1260
1868,Jamaica,1996,JAM,0.591145842,3.79,9850,1320
1869,Jamaica,1997,JAM,0.797797441,3.9,9640,1310
1870,Jamaica,1998,JAM,1.978726318,3.72,9330,1340
1871,Jamaica,1999,JAM,2.355688556,3.79,9340,1370
1872,Jamaica,2000,JAM,3.115778027,3.89,9350,1440
1873,Jamaica,2001,JAM,3.863020387,3.96,9400,1430
1874,Jamaica,2002,JAM,6.1,3.79,9520,1320
1875,Jamaica,2003,JAM,7.8,3.94,9810,1370
1876,Jamaica,2004,JAM,10.0,3.88,9880,1380
1877,Jamaica,2005,JAM,12.8,3.78,9920,1360
1878,Jamaica,2006,JAM,16.4,4.15,10.2k,1510
1879,Jamaica,2007,JAM,21.1,3.48,10.2k,1510
1880,Jamaica,2008,JAM,23.6,3.57,10.1k,1270
1881,Jamaica,2009,JAM,24.3,2.73,9630,1080
1882,Jamaica,2010,JAM,27.67,2.54,9440,951
1883,Jamaica,2011,JAM,37.43861341,2.72,9550,1010
1884,Jamaica,2012,JAM,33.79,2.58,9430,974
1885,Jamaica,2013,JAM,37.1,2.78,9430,1010
1886,Jamaica,2014,JAM,40.4027351,2.54,9440,977
1887,Jamaica,2015,JAM,42.22122119,2.62,9470,
1888,Japan,1990,JPN,0.020293683,9.31,32.9k,3550
1889,Japan,1991,JPN,0.040438041,9.37,33.9k,3570
1890,Japan,1992,JPN,0.096678025,9.42,34.1k,3640
1891,Japan,1993,JPN,0.401277526,9.34,33.8k,3660
1892,Japan,1994,JPN,0.799684291,9.75,34.1k,3840
1893,Japan,1995,JPN,1.594363148,9.82,34.9k,3930
1894,Japan,1996,JPN,4.372981968,9.89,35.9k,4010
1895,Japan,1997,JPN,9.16307714,9.82,36.1k,4040
1896,Japan,1998,JPN,13.41404088,9.49,35.6k,3960
1897,Japan,1999,JPN,21.39129031,9.76,35.4k,4010
1898,Japan,2000,JPN,29.99074036,9.93,36.3k,4080
1899,Japan,2001,JPN,38.53206086,9.8,36.4k,4010
1900,Japan,2002,JPN,46.59420112,10.0,36.3k,3990
1901,Japan,2003,JPN,48.43526589,10.1,36.8k,3950
1902,Japan,2004,JPN,62.39392963,10.0,37.6k,4080
1903,Japan,2005,JPN,66.9210661,10.1,38.3k,4060
1904,Japan,2006,JPN,68.68527032,9.88,38.8k,4050
1905,Japan,2007,JPN,74.3,10.1,39.3k,4010
1906,Japan,2008,JPN,75.4,9.59,38.8k,3860
1907,Japan,2009,JPN,78.0,9.05,36.6k,3680
1908,Japan,2010,JPN,78.21,9.46,38.1k,3890
1909,Japan,2011,JPN,79.05411352,9.85,38.1k,3610
1910,Japan,2012,JPN,79.4964,10.2,38.7k,3540
1911,Japan,2013,JPN,88.21942891,10.3,39.6k,3570
1912,Japan,2014,JPN,89.10683302,9.88,39.7k,3470
1913,Japan,2015,JPN,91.05802839,9.58,40.4k,3430
1914,Jordan,1990,JOR,0.0,2.94,7920,918
1915,Jordan,1991,JOR,0.0,2.64,7640,900
1916,Jordan,1992,JOR,0.0,3.02,8250,956
1917,Jordan,1993,JOR,0.0,2.8,8170,896
1918,Jordan,1994,JOR,0.0,3.01,8170,915
1919,Jordan,1995,JOR,0.02323392,2.88,8330,937
1920,Jordan,1996,JOR,0.044938549,2.92,8250,933
1921,Jordan,1997,JOR,0.599341106,2.91,8320,930
1922,Jordan,1998,JOR,1.305888264,2.89,8400,943
1923,Jordan,1999,JOR,2.526965353,2.84,8540,924
1924,Jordan,2000,JOR,2.623275422,2.97,8740,950
1925,Jordan,2001,JOR,4.705719581,2.99,9040,923
1926,Jordan,2002,JOR,6.025532412,3.09,9380,952
1927,Jordan,2003,JOR,8.466005016,3.13,9560,952
1928,Jordan,2004,JOR,11.65874137,3.35,10.1k,1110
1929,Jordan,2005,JOR,12.93285205,3.55,10.6k,1160
1930,Jordan,2006,JOR,13.86710879,3.43,11k,1140
1931,Jordan,2007,JOR,20.0,3.43,11.4k,1150
1932,Jordan,2008,JOR,23.0,3.16,11.7k,1080
1933,Jordan,2009,JOR,26.0,3.1,11.7k,1080
1934,Jordan,2010,JOR,27.2,2.84,11.3k,978
1935,Jordan,2011,JOR,34.9,2.77,11k,922
1936,Jordan,2012,JOR,37.0,2.95,10.7k,970
1937,Jordan,2013,JOR,41.4,2.8,10.4k,907
1938,Jordan,2014,JOR,46.2,2.91,10.3k,917
1939,Jordan,2015,JOR,60.11438269,2.75,10.1k,
1940,Kazakhstan,1990,KAZ,0.0,16.3,13.5k,4490
1941,Kazakhstan,1991,KAZ,0.0,15.7,11.9k,4560
1942,Kazakhstan,1992,KAZ,0.0,14.3,11.3k,4800
1943,Kazakhstan,1993,KAZ,0.0,12.7,10.3k,4010
1944,Kazakhstan,1994,KAZ,0.000521079,10.7,9130,3600
